"","cluster","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128"
"41",39,0.453648937736547,1.07023816801712,0.577046468521112,0.644432214616376,0.581124903343689,-0.581833139189729,-0.495779248630664,-0.294077300044281,0.208285880869706,0.891396022726011,0.281958168525408,0.327901210427862,0.286223333630248,-0.292259971770306,-0.250786351536267,-0.156699898686329,0.43488646329377,0.195580728183413,0.442605184637955,0.610518826270148,0.67786732255475,-0.560216074650172,-0.620408714168957,-0.749917612872863,0.442067112514887,0.179636277977282,0.439841341076854,0.594355408401769,0.669449385174371,-0.561743201796028,-0.602212339933509,-0.772725640513989,0.376794526773638,0.350925925763409,0.495794628895507,0.447639507272434,0.455680003801871,-0.413758262233436,-0.465027951580928,-0.507181727769976,0.330429635645219,0.277919460919341,0.430107271457078,0.476464381343985,0.500499135887378,-0.351169285241913,-0.400066339041247,-0.500261858732031,0.550436511106258,0.267814837058779,0.565289929848525,0.61501956387869,0.668538652797946,-0.627049310202977,-0.686521239851037,-0.872815687032398,0.529590757308881,0.246933928642288,0.524478562767992,0.580421951971615,0.619885954324246,-0.614415810020287,-0.65017714610165,-0.873143312536381,0.406535834503594,0.936262469884676,0.508515307966431,0.539984966453338,0.485919965985371,-0.49526925443812,-0.448444244748627,-0.331079044792503,0.387715907442653,0.937395853688577,0.417120724750936,0.40045468087557,0.35799581149125,-0.450933620687961,-0.412830072071581,-0.280374726240108,0.487837741521417,0.207154519465491,0.495820870433076,0.571813466724981,0.603253828446032,-0.594475914471917,-0.609721482521664,-0.726712952794697,0.46793990687417,0.195062464668556,0.509891740125247,0.591969651883466,0.614886471754646,-0.59286131590574,-0.627667973468162,-0.696273920159234,0.591866495685072,0.412773329360647,0.74035689569501,0.792236859001239,0.790981887935928,-0.586635189665589,-0.595669774858216,-0.575281918829014,0.543135802460049,0.39010816033205,0.691427308971936,0.795832503435359,0.798078748527329,-0.557085111049292,-0.562526821391775,-0.539853708338966,0.57642117442561,0.27023603734746,0.640405446419799,0.603841061727769,0.609195139368245,-0.642520908321123,-0.705588879745385,-0.800546733279146,0.566032889205236,0.277261860995344,0.655893318609492,0.638592652121537,0.666498470936711,-0.635872476538774,-0.687381030825298,-0.760337762383608
"42",40,0.604269997118549,0.14096064868268,0.656933272047201,0.689356370900115,0.718276822551138,-0.632936265747088,-0.589295110889858,-0.555424653407598,0.354531360994377,0.0641646518831212,0.390049644237094,0.436344968308589,0.458123748842349,-0.380033273283782,-0.374819340654215,-0.379121879392006,0.284621841286275,0.0282579220955793,0.194728940116397,0.143043585717724,0.18635523042485,-0.289274844226134,-0.306847206797475,-0.539917260526899,0.275439202784027,0.0175188791443653,0.178589751819407,0.134351621616378,0.18374031164047,-0.278884090975922,-0.291674686039648,-0.474970708003479,0.133911738112891,0.0122232896381566,0.12809751337109,0.125913293276998,0.174381986698687,-0.13505680628022,-0.148681655939121,-0.283861883084446,0.0974978705540222,-0.0217398864315438,0.0963196699506427,0.101866447461615,0.161607622270865,-0.0849501523857038,-0.108497950195445,-0.326086995981983,0.344165891743221,0.0077113129296554,0.234897014712984,0.171492850853992,0.221504478421923,-0.312831680592512,-0.310614624105948,-0.542629692540489,0.321738487173759,0.00425020313295788,0.212810332453452,0.173356372182845,0.23584429800263,-0.298339545542127,-0.301439628712387,-0.580396018455679,0.36927779032547,0.117070042420563,0.386505689607304,0.37004015816946,0.393272671704613,-0.404510653617032,-0.398783383950649,-0.374729564872841,0.296468564745751,0.118461553988552,0.282042608983951,0.256726622953658,0.299101741385005,-0.329481315363698,-0.309539559013372,-0.263818943777741,0.371681328118728,0.0429611052220798,0.259852684561647,0.14752483764431,0.16531314168508,-0.366738519000571,-0.362321705223253,-0.478779628549761,0.319504603181119,0.0271272824517011,0.22921904630478,0.125672869011019,0.13905552331751,-0.315067142141447,-0.309349770587365,-0.413876598468388,0.224994916785065,-0.0283372777668888,0.208359363092722,0.229702863092022,0.221248124319562,-0.191444848656884,-0.160653849672492,-0.20343138989455,0.215100050249385,-0.0363087461025872,0.199900425860593,0.205575709292551,0.177710998784606,-0.188160006807475,-0.153914871874011,-0.196497404057727,0.386216762786894,0.0285210138791258,0.26438994151565,0.162774482322083,0.16368548044719,-0.364107477377185,-0.341482684401259,-0.435150159752408,0.361347685487687,0.0141107010412713,0.256830498703827,0.152136737826213,0.156726442696094,-0.33750607804785,-0.316506395944057,-0.435410178751881
"43",41,0.0918147580321704,0.366958932360939,0.116827433782725,0.131028435228904,0.0614321549987609,-0.106635913049034,-0.0720191405925961,0.00375656765113154,-0.0127976929294423,0.317728100667708,0.0164595328350253,0.0286000431892586,-0.0502708547215017,0.0190942566859588,0.0393640483228393,0.0570527258363814,-0.170794522367181,-0.0760326546404884,-0.067236090939556,0.0335739635066421,-0.0411188045684266,0.141098697119727,0.170829122558864,0.293443483245729,-0.181580110205655,-0.0812144620861738,-0.07015462682205,0.0500571745504428,-0.0160262657635198,0.14429171366722,0.169380623453952,0.303026906895501,0.0231024868459034,-0.03924014759826,0.237608837534337,0.526073826383068,0.376811454677833,-0.00811380542136306,0.0652497579260874,0.446670086494873,0.02405125180944,-0.0478535923138903,0.229010021582283,0.476054165998708,0.273530882285245,3.02767336588553e-06,0.0945915419010363,0.501320647339175,-0.120294077090627,-0.0649259084596634,-0.0152581984552719,0.107687654198798,0.070677886470811,0.131027110827007,0.169209609570988,0.272592642617989,-0.134131001246444,-0.0685869464125713,-0.01070533167841,0.130995101243486,0.0959210067828935,0.134322522944535,0.158466421124871,0.265208794093244,0.00948832920187733,0.3204633166518,0.0531643211644474,0.0635860442510422,-0.0305475777608693,-0.0297473504607071,-0.00150519232193436,0.0676963938799516,0.0969812161974611,0.371413726571499,0.121437994175348,0.120058109280323,0.0302745663712076,-0.114776317438519,-0.0833247193391277,0.0196166875520259,-0.141418583955864,-0.0815219272713982,-0.0462546098481413,0.0226812683452301,-0.0338729441900996,0.133645678120341,0.151017253732666,0.234542616235195,-0.170169451120044,-0.0771080834170465,-0.0576924084943547,0.0246536590476578,-0.0379015541105831,0.152114271380607,0.174755888374602,0.267940464275046,-0.047449895233442,-0.0708874224797948,0.173373394126585,0.366632426458311,0.304249801902133,0.0669148954306898,0.100706890629158,0.272285902849544,-0.0456198499096501,-0.0751816409415213,0.141293172802395,0.298781752205966,0.21763571849625,0.0658326263026646,0.118314533575346,0.281093299413725,-0.109508108432359,-0.0549373286778124,-0.0012953781634939,0.122834565329166,0.106858839063291,0.114413715793132,0.132726886401269,0.195937449448786,-0.0896629874494564,-0.0520389538946231,0.00302629444951794,0.117471781587268,0.100182274078861,0.104571922155976,0.130843318079974,0.199122270821751
"44",42,0.252902471829151,-0.0295016434444926,0.275774224436866,0.297351944819322,0.465777177237806,-0.0065006812366763,0.00543114013521732,0.0112028035604814,0.058741003619819,-0.158660786814848,0.0768024084572859,0.0980554414225699,0.27411547242227,0.0496221031473205,0.0620740955001751,0.0453968130393637,-0.0741388474855314,-0.0479192602314017,-0.105504918628619,-0.0513633409573812,-0.0320446135905289,0.233780401487242,0.24260822371648,0.271700647004483,-0.0840757602587587,-0.0480910500481348,-0.10495556045498,-0.033374421011935,-0.00986846611173822,0.243110380225074,0.248257115989949,0.293641996736469,0.0822850548571637,0.0191601257743077,0.0999706414321921,0.163361900121087,0.210406147904026,0.0328989504212396,0.0712740242576173,0.228318892977891,0.020071186586745,0.0180054178400818,0.0312788884402089,0.0710130745680412,0.113916129911647,0.0631772746332113,0.109894331875469,0.255953737238973,-0.028438234509469,-0.0538791031537967,-0.0241654843181664,0.00839167023553765,0.0194777470847222,0.246019223177543,0.256718091207958,0.270765073558391,-0.0465905502995444,-0.0545803739062652,-0.0317753852493557,0.00765278699483573,0.00915129372542685,0.250111299365802,0.249343569714271,0.279935015584028,0.214405769674151,-0.0559778040884578,0.272385791178679,0.32679764003154,0.624189288855246,0.0615387983235424,0.0688887643825987,0.048273294249134,0.263910633067809,-0.0209538679063821,0.316146376897981,0.351445759116956,0.640555825131602,0.0559617987483937,0.058676834600757,0.0418015720596811,-0.0493647198950461,-0.0631241125704693,-0.075671035912889,-0.0437154142119807,0.0139772084837923,0.228172624187413,0.225809427525526,0.222546921743501,-0.0490687615118486,-0.0639627822262161,-0.0587706420673599,-0.0128509108412239,0.0509295653688395,0.233914046426411,0.23592104934005,0.219654707555118,-0.0466356127311041,-0.0156649400741596,-0.00666227804768424,0.0481019775668828,0.165087571160772,0.159963960872195,0.155664248682151,0.0500102434694998,-0.111820444540423,-0.0402306097687328,-0.113922470797778,-0.0451709229294367,0.0689589451979317,0.187104069430361,0.18939884591568,0.0780603393040769,-0.00211767047454253,-0.0473402956776449,0.005912483797862,0.0538878429485377,0.0936440990698059,0.222758418400618,0.219907076657201,0.21087166191689,-0.00248002805786094,-0.0470133173325007,0.0163640448591402,0.0737836755942653,0.116452365164465,0.21140468158623,0.213238017375066,0.206812459440489
"45",43,-0.0808974452351349,-0.0875893948825086,-0.0878593035870059,-0.0908796203104637,-0.106507801844482,0.0818326046424247,0.0731119300559161,0.0403350677050843,-0.161687653515884,-0.140256985841626,-0.173277631488268,-0.193515526737895,-0.224414297509254,0.176479936407356,0.162053761401149,0.090139830055802,0.115603321529517,0.188173544456782,0.288114114623336,0.4307280697446,0.333199120693284,-0.143531205939874,-0.109722602894923,0.100453265577024,0.119119050320205,0.183828500803671,0.293657172187036,0.442581230642965,0.363333312116065,-0.152333225085702,-0.118861405149014,0.0917110973726592,-0.057056887248724,-0.0862919606888676,0.0784632235646493,0.346124606165246,0.275235178673334,0.0541831074163018,0.107561078340049,0.437425640451827,-0.00959051658256966,-0.0655609049235115,0.140046238584603,0.426718477858521,0.308700454149415,0.00717530592109385,0.0804703101337444,0.443469695184557,0.0639367297239018,0.15851982597183,0.246032981280759,0.464753521556124,0.439225398473557,-0.0628788518471021,-0.0299676200809006,0.131991020986997,0.0635605266285907,0.162942511270902,0.256987555831574,0.499970189405371,0.487267275382412,-0.0713321601859583,-0.050317479513853,0.113216290769765,-0.200596185754707,-0.141050626710833,-0.17852800574593,-0.173704672947983,-0.211658510267346,0.196603289678136,0.190417590935433,0.129937868888896,-0.147298289745695,-0.131047181088996,-0.131864600367618,-0.127738447400117,-0.157502119640734,0.133965817978676,0.128567404167099,0.0886021032791766,0.139245399091462,0.18315775324415,0.313203912128534,0.407347765935639,0.351649968969027,-0.144810493284631,-0.126128787436184,-0.0392021447989723,0.0973536676890021,0.164228831026069,0.271522711177718,0.396839650688097,0.33646849483729,-0.114778058544274,-0.0927098804067526,0.0132140744016451,0.00275656806792059,-0.0343445452740142,0.169259575733568,0.412757541684826,0.413311260250114,-0.000439308160099215,0.00104558943530798,0.101848619399015,0.0305193152179097,-0.00890769632332766,0.179610155157113,0.399742799872936,0.378471380969287,-0.0302997179579973,-0.0105008806632106,0.0855697222048366,0.0806066692611277,0.143998712589342,0.293774467474509,0.533252752761868,0.530380149237229,-0.0719945664938486,-0.075514528877267,0.0162795572237284,0.0847650101112882,0.139954524569783,0.259477302281401,0.470828840898209,0.471834395356596,-0.0688436376536131,-0.0519570412691063,0.0223000594227279
"46",44,-0.0789998535089333,-0.100061415679009,-0.0864016754776483,-0.0903189032391625,-0.107824916225207,0.0803728405248925,0.0725750539844089,0.0409364566729487,-0.159153987351825,-0.166132597658223,-0.170965082954417,-0.192191046314871,-0.225450404361825,0.17422810126549,0.160601023206392,0.0909244327077219,0.10590155254691,0.125880926822182,0.226495745447931,0.259151647349584,0.150867018810256,-0.14042915951392,-0.102532141018807,0.136577127460382,0.0980802430433072,0.117070573661136,0.221963839849062,0.264717278441182,0.165754113081314,-0.141492963765828,-0.107965574062508,0.136016200894618,-0.101860712107391,-0.0948260337496945,-0.0237014870375343,0.134608720634619,-0.0210180805758017,0.086576752980757,0.14891639887566,0.523152939934659,-0.0621189642773108,-0.0760897917500833,0.0106653428613717,0.149994902482983,-0.0429222422190976,0.049117069217861,0.137098678404045,0.553356375811862,0.104723167311902,0.124379383949143,0.232092464754755,0.332720980617112,0.271099966386002,-0.10697231723949,-0.0628939960089382,0.131597594241583,0.0983607347645793,0.12750683707645,0.237293779311524,0.37409117979748,0.316573331965872,-0.11404861713108,-0.0911753599445377,0.110949465240319,-0.200232217657199,-0.15397116997163,-0.178047105664008,-0.174007844989544,-0.21660159720502,0.195897618309467,0.19122777323983,0.132230774045245,-0.147405483620703,-0.140437332996564,-0.131991304848336,-0.128469426266237,-0.164357366666585,0.134572290950549,0.129262724292505,0.0921799747647539,0.117179311649328,0.131783411580045,0.248209762734054,0.266791235807951,0.195448458135609,-0.138823262540354,-0.118126747842559,0.0413147017252433,0.0817324992035141,0.12784475471719,0.216669566214861,0.273176510351332,0.191767540906529,-0.112966777834127,-0.086275325244303,0.0890076868391916,-0.0779007355028391,-0.0586981443960437,0.00478955812955008,0.16422171959945,0.0982940360637489,0.0529231075150296,0.0625905507014403,0.270388416917751,-0.0399232848396263,-0.0363855311055998,0.0217958026192782,0.129139698178224,0.0373785222405667,0.0189553915597849,0.0620268027379115,0.267537529804859,0.0616916922875565,0.113086781290285,0.207543921834345,0.334826626673514,0.294848557254287,-0.0715132018803739,-0.072175689030053,0.0552254418088773,0.085701883342619,0.112636931787084,0.201316431757828,0.292454619529307,0.251815563848649,-0.0813216348844886,-0.0569410317037161,0.0715668306780813
"47",45,-0.0857420752261537,-0.120763830586762,-0.0917441515962056,-0.0946119638783832,-0.108648197048805,0.0865131251704132,0.0770843814102834,0.0409803920003303,-0.167200143815155,-0.193336429516947,-0.17763842826145,-0.197721948412371,-0.227514197361124,0.181917052692789,0.16584831968242,0.0911370212483335,-0.0581271954452549,0.00668941045404317,0.0717268120758516,0.117837996114232,0.0226637956513476,0.0352602901714649,0.0695888174892302,0.244696422911495,-0.0684283996149866,5.90674248207907e-05,0.0668993665487516,0.127270903992253,0.040160014577285,0.0378993669804559,0.0677605540630467,0.253073534605843,-0.177858403588772,-0.156328779420358,-0.0719453101498734,0.091624017386125,-0.0597004700624217,0.161876284247774,0.220987765449521,0.569807196462994,-0.149895872821081,-0.139871356160713,-0.0505811975366022,0.0983860434281569,-0.083971087175483,0.137972114002024,0.219855973547375,0.609900228013091,-0.052138617274371,-0.00108711556645401,0.105071134445781,0.218786533419903,0.162865344381831,0.0579567066129802,0.0947951065861529,0.228590995514992,-0.0609831084550951,0.000990251894391053,0.116853943661421,0.266721417860074,0.214912459051,0.0554106717096551,0.0761186708674439,0.225287956703827,-0.204979678407411,-0.169416920046357,-0.181378546873461,-0.174443670026526,-0.217515517305947,0.199481259645617,0.191329581574393,0.132367646684055,-0.151785533532787,-0.156202707046073,-0.134125565840238,-0.128550955493841,-0.164650023628635,0.136743651714951,0.129287763531971,0.092229775034046,-0.036160767149738,0.00744118717367935,0.093430556140893,0.120962547940547,0.056508962394532,0.030026418952999,0.0499217678751376,0.174006275695396,-0.0744821467125745,0.00195922987560855,0.0715489602821472,0.140368152045363,0.0660238725761766,0.0563395485527506,0.081233506937099,0.215288945000027,-0.196433341373773,-0.151014830426564,-0.0625933923180748,0.119673614388248,0.0651599898728894,0.176969870111734,0.188813642990616,0.362346492562182,-0.167508307106387,-0.137534840698384,-0.0642254068496546,0.0730591259838639,-0.00867628025525703,0.152459788738703,0.187182254637883,0.367468074286288,-0.0720090431349816,-0.00287567583080577,0.096687289603713,0.238269621698443,0.205793539395795,0.0698747946543697,0.077771204219661,0.16827567982288,-0.0503420001346758,-0.0042984090975015,0.0827237428135941,0.188785707751547,0.151980475940524,0.0626205947747139,0.086447118243522,0.183242602474626
"48",46,-0.0434111600310633,0.0713817708236613,-0.0561182022607476,-0.0631898285835137,-0.0872138444327431,0.0434793450336069,0.0458365833329327,0.0345323120896759,-0.119217573358831,0.0686659161309569,-0.134643682157948,-0.157947843863862,-0.19782658266203,0.131452521822836,0.128494680844021,0.0825137704285767,0.82900748636713,0.619199923931646,0.968338209459431,1.06653494495924,0.901209064902002,-0.941692131774039,-0.908179644732197,-0.435329188101829,0.836796512186955,0.607358967260456,0.985347831999649,1.0764961462064,0.945401482130131,-0.969832289101362,-0.942023847735285,-0.45621876816449,0.187457857462127,0.125767036141105,0.258934999205245,0.447982078797645,0.296217748711803,-0.198906495373975,-0.141173347495137,0.330699645012811,0.282041226158401,0.158026497706956,0.351029408320612,0.509845672553323,0.310365235801332,-0.291087694752044,-0.200114807858492,0.322886482364738,0.744003687474574,0.598811066242138,0.847658354306527,0.997631779220647,0.923543341044538,-0.789223127722125,-0.738947965663409,-0.304333473654171,0.753641270289547,0.613124363748955,0.858612279073331,1.04418374058249,0.985912433615519,-0.829116546653704,-0.824191805136584,-0.432962996207135,-0.172298090975728,-0.048374599384183,-0.157272197288142,-0.156548628882488,-0.202482891375918,0.16884750712574,0.169594766254418,0.125933464177707,-0.122725475013358,-0.0378318061155221,-0.114127083203101,-0.114234115180292,-0.152718959521369,0.113663049447202,0.113412952746669,0.0869488411598665,0.754520152455374,0.601279917566744,0.929192826640324,1.06387886478139,0.989416125406479,-0.855728882295196,-0.840672599344221,-0.595147159105551,0.771651721002279,0.615640391055084,0.917379590704028,1.0073543598602,0.907564549079468,-0.872649440149113,-0.854130683041493,-0.579146059075315,0.407723810678033,0.304007170525183,0.434540386753109,0.490115987137507,0.414940793673665,-0.47646547772669,-0.497805665748514,-0.182362154140237,0.480869757008975,0.357553610169517,0.493331354721723,0.495593702353278,0.382472414786695,-0.544718755941833,-0.507742919978069,-0.178378701079055,0.60538430968457,0.535978427985045,0.782693124275403,0.965439747829321,0.925371847264329,-0.662027508780263,-0.709571642072099,-0.473911698922928,0.636187257562219,0.536042707957537,0.783783209782529,0.918589887426763,0.892530028589343,-0.676368850752999,-0.670970639552381,-0.453530666528787
"49",47,-0.0539881658839673,0.00737457074808634,-0.0653178314991301,-0.0716605779557891,-0.0937524175471437,0.0545895254877851,0.0536255834015356,0.0364692405562586,-0.130754697766777,-0.0165962462795802,-0.145756050397539,-0.168970189490728,-0.206894629542556,0.143879462942278,0.137419568749572,0.0850411022972678,0.670419458241883,0.470127341761647,0.818753635423937,0.900450384566987,0.744782328594448,-0.753453741604888,-0.716831900600946,-0.290971901965671,0.677390898546991,0.459147643563248,0.831363294708036,0.904739869955254,0.776432473298735,-0.77497681195465,-0.738179219724146,-0.304143753537146,0.120828606502913,0.0590142638979342,0.197527554438922,0.389400318225746,0.235560295026925,-0.128685674016593,-0.0647310615972855,0.380402588673942,0.198019385326268,0.0854396035299284,0.27465908572564,0.441949103416978,0.244072365366424,-0.204510480959103,-0.112879808393045,0.384117265095581,0.607904722088615,0.453419911770216,0.725838300435534,0.867384088087896,0.793060415615696,-0.633556181789579,-0.579021997218884,-0.198980844175283,0.614468027765852,0.463454845908817,0.731550262547992,0.909497828922052,0.848033266756467,-0.661761982563199,-0.64320339496232,-0.286742202603099,-0.181791368836756,-0.0881098640401242,-0.164811491230279,-0.163109755199312,-0.207888455061647,0.178039195657194,0.177079375437403,0.128300227257557,-0.130741935212267,-0.0764038979037529,-0.120212044193158,-0.119202132884555,-0.157155232646745,0.120406144872236,0.118887479043917,0.0886643271841065,0.62240973364755,0.457818081984028,0.796585314381097,0.895432506038993,0.81805761423461,-0.694494783624604,-0.672735470852004,-0.435321457756888,0.613558654150776,0.467299568243062,0.769548358636441,0.854742457203988,0.757859766944587,-0.690124959886076,-0.668932569562543,-0.408784892127897,0.302069170619669,0.196826095385716,0.342262462782273,0.433024141889476,0.361599890524187,-0.3498578537757,-0.357339485391393,-0.0636382847917712,0.367406190894465,0.24191408861393,0.397851165524813,0.437488753709113,0.326926669871481,-0.413725546368267,-0.374998604816306,-0.0733586448433635,0.490508711818293,0.403762604516265,0.662159833198054,0.832689422926882,0.788830798293264,-0.523755265317521,-0.553910080396272,-0.345198124892342,0.517864002326229,0.406359203903557,0.662571465688275,0.789241238199207,0.756201255105486,-0.539182234281368,-0.52664657319047,-0.322328291715562
"50",48,-0.0593746996003659,-0.0543939514764193,-0.0709696793676783,-0.0770065997550473,-0.0974355436194065,0.0608471675988762,0.058204971961766,0.0375987727803562,-0.138128569849331,-0.118949016304242,-0.153231396442231,-0.176244621782264,-0.212171455433381,0.152394862479871,0.14415320230773,0.0865977285583066,0.512781928642777,0.572290975777291,0.610846368102552,0.636513408115037,0.495989511349231,-0.618151990380679,-0.594545189957379,-0.19366303935937,0.517498062248955,0.554674502742441,0.618343871626101,0.640229739927347,0.518053825863943,-0.637851893809453,-0.619408655794936,-0.200516630008953,0.0666097972775495,0.101628438872035,0.113004157392657,0.250387086151296,0.0825535876068352,-0.0806762971487997,-0.0220791690004938,0.404820155660993,0.135250716016758,0.132186086509929,0.171384970761307,0.279918871702174,0.0697806066609735,-0.148680686975935,-0.0590148031592441,0.430725093821923,0.489243259505612,0.569982847241722,0.571594743278996,0.647189709500224,0.568570864154624,-0.539614595304658,-0.501819250543789,-0.138023222242459,0.493111574620198,0.580494313219053,0.578804854588275,0.683582379199733,0.609521843144113,-0.568513727002975,-0.565972505443089,-0.222269086154291,-0.182115733316627,-0.107587370556679,-0.165862855469115,-0.164072884223409,-0.208090707131871,0.177778087442234,0.176668467965254,0.128504583484478,-0.131194774806285,-0.0933612587416652,-0.121216282395195,-0.119978364455853,-0.157153103127263,0.120230379002257,0.11865138602024,0.0886443639019802,0.49427217073842,0.576912583317771,0.620938804324022,0.664103301874853,0.584551867927661,-0.590181547024105,-0.582151719456173,-0.343801720718273,0.504137993932092,0.592388224696489,0.618558004684716,0.664367870036896,0.566312189030666,-0.60037792884184,-0.584605752231956,-0.319070229238517,0.217545360200595,0.271074335769263,0.227142991687563,0.282345132223172,0.197974823922633,-0.277754994399263,-0.290648712554021,0.000932244726747532,0.269718345224389,0.321540492872634,0.264055869679323,0.27124395159294,0.155002238228846,-0.327172134528584,-0.293824304618032,-0.00954598353004972,0.405974841973681,0.521531028013417,0.538444170719078,0.647850172918669,0.594399141208119,-0.466426235759066,-0.511777334724158,-0.280869937134718,0.433995331867016,0.52160351862459,0.538040831003518,0.609876976161266,0.561880135617654,-0.476272875754422,-0.471424570001525,-0.254974272701866
"51",49,-0.0737927214662519,-0.082008175745945,-0.0820996907018424,-0.0865070484087623,-0.105050911471361,0.0751327857484836,0.0686082321289093,0.0400561374985024,-0.153306420105164,-0.140070816412287,-0.165957736872213,-0.187640227497073,-0.221201378076087,0.16812183580016,0.155694615200397,0.0896422838980805,0.309111915144903,0.233888401827944,0.44326748059466,0.486604846120758,0.358722563224226,-0.345157859355917,-0.301640077366064,-0.00444405375306195,0.309207544631785,0.224897587433759,0.448172951141523,0.494781705174615,0.382880429741696,-0.356773305940394,-0.316192949136625,-0.00898087944335624,-0.0270496187662208,-0.0483158811907939,0.0494459567701427,0.231270288798268,0.0785703513858377,0.020345918730392,0.084833793473608,0.478604818127652,0.0272410775358792,-0.0267254572576368,0.0980055208540433,0.251524038611291,0.0596834441099617,-0.0298089899889309,0.0630555733898834,0.506088430542275,0.292665727936138,0.224669449139533,0.417183006104452,0.529468176198959,0.459926918550514,-0.287937386119807,-0.23444688711232,0.0239747071547569,0.287909329503715,0.23191462505577,0.421795876562623,0.579083325637574,0.516709412656631,-0.301698564396878,-0.275195467700156,-0.0211171873505382,-0.196331302290522,-0.140032015651686,-0.17536346342106,-0.17180626581278,-0.215171150777716,0.192266371842911,0.188686986442861,0.131777117922831,-0.143608607444575,-0.126671623768577,-0.129445997937159,-0.126654146505557,-0.162942478466124,0.131326108194068,0.12798271229588,0.0916286154722883,0.301806699022825,0.232802991994269,0.455581381501118,0.492830194882636,0.420187352705351,-0.329682150995097,-0.305238546661197,-0.11630478958544,0.267502325740947,0.232285058307408,0.411997122196989,0.475785329257297,0.387297757230878,-0.300485771793085,-0.271530858094662,-0.0763439290643873,0.0534937261681029,0.0192572771947605,0.122286038212361,0.278475949181729,0.222632966899152,-0.0766154343942522,-0.0697330719999897,0.16149252248055,0.106702282112253,0.0503012684607125,0.157185085100868,0.247081732605929,0.15215804947397,-0.123433639089925,-0.0765629480911851,0.15560692949262,0.216487868954822,0.200372598769107,0.373258839385872,0.521908752871484,0.480204466267686,-0.224162128567379,-0.231267747125215,-0.0723301525293188,0.242851153995649,0.198318066898252,0.366704842865645,0.467605813835133,0.423586523973873,-0.234780208791488,-0.206989810079162,-0.0603088947111378
"52",50,-0.0652435014059211,-0.0504669668948926,-0.0750098833294708,-0.0803200146624522,-0.100320501687424,0.0664997945970833,0.0622009049599153,0.0386048176187838,-0.143385725583618,-0.0943216982589621,-0.157319884424512,-0.179820075695581,-0.215340740925491,0.15762600468432,0.147630198675627,0.0877132395391648,0.469956835580667,0.350312683469525,0.604998864407953,0.655682458747747,0.516105663275017,-0.520556837604302,-0.476731617539958,-0.126715812716241,0.473256585473236,0.341062413079676,0.6163299684386,0.669421479599909,0.548943506939948,-0.539256042564924,-0.500908467166181,-0.134633428561453,0.0389634734095614,0.00358698181816521,0.11447339546956,0.300207194944628,0.145925189881593,-0.0435309624989561,0.0191419153839272,0.428736634200117,0.104204013922287,0.0264989127396568,0.170721073203136,0.315816791199519,0.115349853626882,-0.102958374641089,-0.00837256005741217,0.456846073759583,0.441769794739427,0.338932590547125,0.554971005037689,0.666735342967222,0.591965580188191,-0.44295323808423,-0.382515867605029,-0.0730900834741795,0.437332545496753,0.34922475731888,0.561427204054109,0.724096642248784,0.660852475531429,-0.464106265471599,-0.443666253586326,-0.141419389195667,-0.190199777863446,-0.120301360160705,-0.171023294063186,-0.168249352020015,-0.211777286561083,0.18630503384764,0.183802285288283,0.130358694381284,-0.138116355495947,-0.1071688388104,-0.125601499559471,-0.123582387418595,-0.160531691118138,0.126739567189452,0.124137706797397,0.090448889016462,0.444999466458227,0.347152342955941,0.607008022643913,0.667277436561343,0.58920935200624,-0.490980857098658,-0.468929341333971,-0.257743608157393,0.422678833598649,0.349430236575751,0.56658681072766,0.6306294569572,0.536917248049662,-0.468851660962812,-0.440608644536838,-0.224382502467433,0.165225432023848,0.10491117138573,0.218784557894654,0.345778399175971,0.280671418079962,-0.197446592016696,-0.198502500430229,0.0604755931004757,0.227776231452877,0.141819121116683,0.258600677594167,0.309579049308075,0.203895039681917,-0.249250995343814,-0.196239504078298,0.0670782836942533,0.339827770666249,0.302243183667252,0.50058129759281,0.65402922877328,0.609973027770189,-0.358793878870931,-0.376555223536425,-0.195364664107718,0.37135060846784,0.300324497845821,0.496171213694412,0.593992267012724,0.550345513445437,-0.370246013971107,-0.340579819131254,-0.164277957324373
